HF,HST,HY,HR,HPr5MW,HPr5MD,HPr5ML,HTHG,AF,AST,AY,AR,APr5MW,APr5MD,APr5ML,HTAG,RstDayDiff,B365HDstDrw,B365ADstDrw,FTR
-0.5,1.0,2.0,0.0,0.6000000000000001,0.2,0.2,1.0,0.3333333333333333,0.5,0.5,1.0,0.6000000000000001,0.0,0.4,2.0,-0.5,-0.37346565682945915,0.6619519094766619,H
0.8333333333333334,0.5,0.0,0.0,0.4,0.4,0.2,0.0,1.0,1.0,1.5,1.0,0.0,0.6000000000000001,0.4,0.0,-0.5,1.0801775920605903,-0.6364922206506366,D
1.1666666666666667,0.25,2.5,0.0,0.2,0.4,0.4,1.0,-0.6666666666666666,1.75,1.0,0.0,0.8,0.0,0.2,0.0,-0.5,-0.4481587881953512,0.7787669523254847,A
1.6666666666666667,-1.0,0.0,1.0,0.0,0.4,0.6000000000000001,0.0,0.5,0.5,0.5,1.0,0.2,0.4,0.4,0.0,0.5,-0.09959084182118903,0.12729844413012725,A
0.16666666666666666,-0.5,-0.5,0.0,0.4,0.2,0.4,0.0,-0.3333333333333333,0.25,-0.5,0.0,0.4,0.2,0.4,0.0,-0.5,-0.23901802037085382,0.41371994342291385,D
0.0,-0.75,0.5,0.0,0.4,0.4,0.2,0.0,0.8333333333333334,0.5,-1.0,0.0,0.6000000000000001,0.0,0.4,0.0,-0.5,-0.3878297205536693,0.7956152758132955,A
1.0,-0.25,0.5,0.0,0.0,0.4,0.6000000000000001,0.0,-0.5,-0.75,0.0,0.0,0.2,0.4,0.4,0.0,0.0,-0.16662313920083557,0.387199434229137,A
0.0,0.25,0.5,0.0,0.0,0.6000000000000001,0.4,0.0,0.6666666666666666,-0.75,3.0,0.0,0.0,0.2,0.8,1.0,0.0,0.35227277592488737,-0.2143200133276277,D
0.16666666666666666,1.5,-1.0,0.0,0.4,0.2,0.4,1.0,1.5,-0.5,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.02298250195873588,0.025459688826025367,H
0.0,-0.5,0.0,0.0,0.4,0.4,0.2,0.0,1.1666666666666667,-0.5,0.5,1.0,0.6000000000000001,0.2,0.2,0.0,0.0,-0.16662313920083557,0.387199434229137,D
1.5,-0.75,0.5,0.0,0.8,0.0,0.2,0.0,-0.5,0.5,0.5,0.0,0.8,0.2,0.0,3.0,-0.5,-0.8269522068425176,2.6586726006540595,A
-1.0,-0.75,0.0,1.0,0.2,0.4,0.4,1.0,0.5,-0.25,1.0,1.0,0.0,0.4,0.6000000000000001,1.0,0.5,-0.21971271872551582,0.4837340876944836,H
0.0,-0.25,-0.5,0.0,0.2,0.4,0.4,1.0,1.1666666666666667,0.5,1.0,0.0,0.4,0.6000000000000001,0.0,1.0,-0.5,0.14708801253591028,-0.039038189533239176,A
-0.16666666666666666,1.75,-0.5,0.0,0.8,0.0,0.2,2.0,0.16666666666666666,0.5,-0.5,0.0,0.2,0.4,0.4,2.0,1.0,5.339872468377105,-0.9044889451351151,H
0.8333333333333334,0.75,-0.5,0.0,0.6000000000000001,0.0,0.4,3.0,0.3333333333333333,-0.25,0.5,0.0,0.4,0.0,0.6000000000000001,1.0,0.0,2.054906057486981,-0.5410183875530411,H
0.6666666666666666,-0.25,1.0,1.0,0.0,0.2,0.8,3.0,-1.0,1.25,-0.5,1.0,0.6000000000000001,0.0,0.4,0.0,0.0,-0.5135152781405066,0.9193776520509193,H
-1.5,0.75,-1.0,0.0,0.8,0.2,0.0,1.0,1.1666666666666667,-0.5,0.5,0.0,0.6000000000000001,0.2,0.2,1.0,0.0,8.52303916979161,-0.9788811393454617,H
-1.3333333333333333,0.75,-1.0,0.0,0.6000000000000001,0.2,0.2,0.0,-0.16666666666666666,0.0,-1.0,0.0,0.0,0.2,0.8,1.0,0.0,0.8424477628823279,-0.5261669024045262,D
-0.3333333333333333,0.25,0.5,0.0,0.6000000000000001,0.0,0.4,1.0,0.16666666666666666,-0.25,-1.0,1.0,0.4,0.2,0.4,1.0,0.0,2.9463567511099504,-0.7232866143757234,H
0.0,0.25,0.0,0.0,0.2,0.4,0.4,1.0,1.0,0.25,2.5,0.0,0.0,0.8,0.2,1.0,-0.5,0.3830416993122662,-0.2143200133276277,D
0.5,0.75,-1.0,0.0,0.2,0.0,0.8,1.0,0.0,0.75,0.0,0.0,0.4,0.6000000000000001,0.0,0.0,-0.5,0.19535126664925587,0.07779349363507772,H
1.1666666666666667,-0.25,1.0,0.0,0.6000000000000001,0.4,0.0,1.0,-0.3333333333333333,1.25,0.0,0.0,0.8,0.0,0.2,1.0,0.0,-0.788799436792442,3.2373741575838255,A
0.0,0.0,0.5,0.0,0.2,0.4,0.4,3.0,-1.3333333333333333,-0.25,-1.0,0.0,0.0,0.4,0.6000000000000001,1.0,-0.5,0.5147814745092598,-0.30417628228988314,H
0.16666666666666666,-0.25,0.0,1.0,0.2,0.4,0.4,0.0,0.5,1.0,-0.5,0.0,0.6000000000000001,0.0,0.4,2.0,0.5,-0.49843301123008626,0.9589816124469588,A
1.1666666666666667,-0.5,0.0,0.0,0.2,0.4,0.4,0.0,0.3333333333333333,-0.25,0.5,1.0,0.4,0.2,0.4,0.0,0.0,0.5745625489683992,-0.24789697014814266,H
-1.6666666666666667,0.75,0.5,0.0,0.2,0.2,0.6000000000000001,0.0,0.0,-0.5,-0.5,0.0,0.2,0.4,0.4,1.0,0.0,-0.022982501958736096,-0.07072135785007047,H
-0.6666666666666666,0.0,0.5,0.0,0.4,0.4,0.2,1.0,-0.3333333333333333,-0.5,-0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.3830416993122662,-0.26874115983026875,H
0.16666666666666666,-0.75,-0.5,0.0,0.0,0.2,0.8,0.0,0.5,-0.5,0.5,0.0,0.4,0.4,0.2,0.0,0.0,-0.618688952729172,1.3748231966053748,H
-0.16666666666666666,2.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.4,1.0,0.0,6.332611012684138,-0.8106900915655475,H
1.5,0.0,1.0,1.0,0.6000000000000001,0.0,0.4,0.0,0.16666666666666666,0.75,2.0,0.0,0.8,0.2,0.0,2.0,-0.5,-0.7972629929485504,3.4896746817538897,A
-0.8333333333333334,-1.0,0.0,0.0,0.0,0.4,0.6000000000000001,0.0,-1.0,-0.75,-0.5,0.0,0.4,0.0,0.6000000000000001,0.0,0.5,0.7025489371218396,-0.30042432814710046,D
0.16666666666666666,0.5,0.0,0.0,0.6000000000000001,0.0,0.4,1.0,-1.3333333333333333,0.25,0.0,0.0,0.2,0.2,0.6000000000000001,1.0,0.0,0.6736487849581592,-0.3182461103253183,D
-0.16666666666666666,-0.25,-0.5,1.0,0.4,0.4,0.2,0.0,0.8333333333333334,-0.25,0.0,1.0,0.2,0.2,0.6000000000000001,1.0,0.0,-0.022982501958736096,-0.07072135785007047,H
-1.0,0.0,0.5,2.0,0.4,0.0,0.6000000000000001,2.0,1.1666666666666667,0.0,2.0,0.0,0.8,0.0,0.2,0.0,0.0,0.6263728134996538,-0.14992927864215,H
0.3333333333333333,0.25,0.5,0.0,0.4,0.2,0.4,1.0,0.16666666666666666,0.75,0.5,1.0,0.4,0.4,0.2,0.0,0.5,-0.4481587881953512,0.7787669523254847,H
0.3333333333333333,0.0,0.5,0.0,0.2,0.4,0.4,1.0,0.0,0.25,1.0,1.0,0.6000000000000001,0.0,0.4,1.0,0.0,-0.8256021857484379,3.914427157001414,A
0.3333333333333333,0.0,-1.0,0.0,0.0,0.6000000000000001,0.4,1.0,-0.16666666666666666,0.25,-1.0,0.0,0.2,0.2,0.6000000000000001,0.0,0.0,0.4366675372159835,-0.17316116303151263,H
0.3333333333333333,-0.25,-0.5,0.0,0.4,0.2,0.4,0.0,-0.16666666666666666,1.0,0.0,0.0,0.4,0.4,0.2,1.0,0.0,-0.6403650808923587,2.8815738716728823,A
0.6666666666666666,-0.25,0.5,0.0,0.4,0.2,0.4,1.0,-0.5,-0.25,0.0,0.0,0.4,0.2,0.4,0.0,0.0,2.6216086536651146,-0.6230923844264126,H
1.1666666666666667,0.25,2.0,0.0,0.4,0.2,0.4,3.0,-1.0,2.25,0.5,0.0,0.6000000000000001,0.0,0.4,1.0,0.0,-0.625124053277618,1.8131427042318125,D
0.5,0.5,-0.5,0.0,0.8,0.2,0.0,2.0,1.0,0.0,0.5,0.0,0.4,0.4,0.2,0.0,0.0,10.571950901018544,-0.973458690406856,H
1.6666666666666667,-0.5,1.0,1.0,0.0,0.8,0.2,1.0,0.8333333333333334,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9629668320710367,5.9435544883392,D
-0.8333333333333334,-0.25,-1.0,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.5,-1.0,1.0,0.4,0.2,0.4,0.0,0.0,-0.09730889127209501,0.434570550651124,D
0.16666666666666666,0.75,-1.0,0.0,0.0,0.2,0.8,1.0,-1.0,0.0,-1.0,0.0,0.0,0.6000000000000001,0.4,0.0,0.0,2.404323281836993,-0.6699918112111962,H
-0.16666666666666666,0.75,-0.5,0.0,0.6000000000000001,0.0,0.4,0.0,-0.16666666666666666,-0.5,-0.5,0.0,0.4,0.2,0.4,0.0,0.0,0.08566205275528864,0.4837340876944836,H
0.16666666666666666,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23901802037085382,0.41371994342291385,A
1.0,-0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.5554104640027857,1.463932107496464,A
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,-0.3878297205536693,0.7956152758132955,A
0.5,0.75,0.5,0.0,0.0,0.0,0.0,1.0,-0.8333333333333334,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02298250195873588,0.025459688826025367,H
0.3333333333333333,-0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02298250195873588,0.025459688826025367,D
0.3333333333333333,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9207364847218594,4.569639737082951,D
1.3333333333333333,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.14708801253591028,-0.039038189533239176,D
1.1666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,-1.1077565944110734,7.256011315417256,A
0.16666666666666666,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.4481587881953512,0.7787669523254847,H
-0.16666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0297062152100331,-0.4667609618104669,H
1.3333333333333333,-0.5,1.0,0.0,0.2,0.0,0.0,0.0,-0.16666666666666666,0.25,1.5,0.0,0.2,0.0,0.0,1.0,1.0,-0.4481587881953512,0.7787669523254847,A
-1.1666666666666667,1.0,0.0,0.0,0.2,0.0,0.0,0.0,-1.0,0.75,0.0,0.0,0.0,0.0,0.2,1.0,-0.5,8.52303916979161,-1.078292703219902,A
1.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,2.1666666666666665,-0.75,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.868721163053889,-0.973458690406856,H
0.8333333333333334,0.0,1.0,0.0,0.2,0.0,0.0,1.0,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.4086358492208588,-0.5524752475247525,H
0.8333333333333334,1.25,0.5,0.0,0.0,0.0,0.2,2.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.2,1.0,-0.5,0.8424477628823279,-0.5261669024045262,H
-0.8333333333333334,1.25,0.5,0.0,0.2,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.5,1.0801775920605903,-0.6364922206506366,D
0.8333333333333334,0.25,0.0,0.0,0.0,0.0,0.2,0.0,-0.5,-0.75,0.0,1.0,0.0,0.2,0.0,0.0,-0.5,-0.16662313920083557,0.3731161293469253,H
0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.2,2.0,0.8333333333333334,0.25,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.3830416993122662,-0.26874115983026875,H
-0.5,1.25,0.0,0.0,0.0,0.2,0.0,1.0,-0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.2,5.0,-0.5,0.22441029399498755,-0.14002828854314012,A
0.5,0.5,1.0,0.0,0.0,0.2,0.0,1.0,-0.16666666666666666,0.5,0.0,0.0,0.2,0.0,0.0,2.0,0.0,-0.06790284669626559,0.10029574386010007,D
1.5,-0.25,0.5,0.0,0.2,0.0,0.2,0.0,-0.3333333333333333,-0.75,0.5,0.0,0.0,0.4,0.0,0.0,0.5,0.09882475842256472,-0.0865629420084866,H
-1.0,0.0,-1.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,-0.5,0.22441029399498755,-0.14002828854314012,H
-0.16666666666666666,-1.0,-0.5,0.0,0.2,0.2,0.0,0.0,0.16666666666666666,1.5,0.0,0.0,0.2,0.2,0.0,0.0,-1.0,-0.9714838769145685,4.373075963058489,A
0.16666666666666666,0.0,0.5,0.0,0.2,0.0,0.2,2.0,-0.16666666666666666,0.75,0.5,0.0,0.2,0.0,0.2,1.0,-0.5,-0.18673282841472946,0.34238891869482574,D
1.1666666666666667,-0.25,1.0,1.0,0.4,0.0,0.0,1.0,0.16666666666666666,1.0,1.5,0.0,0.2,0.0,0.2,2.0,0.0,-0.7699138156176546,2.3470174220159397,A
-0.3333333333333333,0.5,0.0,0.0,0.2,0.0,0.2,1.0,-0.3333333333333333,0.0,1.0,1.0,0.4,0.0,0.0,2.0,0.0,-0.6113345521023764,0.9976645505082069,A
-0.8333333333333334,-0.75,-0.5,0.0,0.0,0.0,0.4,0.0,0.5,0.25,-0.5,0.0,0.2,0.0,0.2,2.0,0.0,-0.6444293549229563,1.2857142857142856,A
-0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,1.0,1.3333333333333333,0.5,2.0,0.0,0.2,0.2,0.0,2.0,0.0,-0.528597545050927,0.977883502635977,A
0.0,-0.25,-0.5,0.0,0.0,0.0,0.4,0.0,1.3333333333333333,-0.75,1.0,0.0,0.0,0.2,0.2,0.0,0.5,-0.12104117698267565,0.09988031770210012,H
-1.1666666666666667,1.5,-0.5,0.0,0.0,0.4,0.0,0.0,-0.16666666666666666,-0.5,1.0,1.0,0.2,0.0,0.2,1.0,0.0,-0.12104117698267565,0.09988031770210012,D
1.3333333333333333,0.25,-0.5,0.0,0.2,0.2,0.2,1.0,-0.3333333333333333,-0.25,-1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.22441029399498755,-0.14002828854314012,H
1.3333333333333333,0.0,0.5,0.0,0.0,0.2,0.4,2.0,-0.6666666666666666,-0.5,0.0,0.0,0.2,0.2,0.2,1.0,0.0,0.0,-0.045968882602546,H
0.16666666666666666,0.5,0.0,1.0,0.4,0.2,0.0,1.0,-0.5,-0.25,0.0,2.0,0.4,0.0,0.2,0.0,0.0,4.2812276084670975,-0.8231966053748232,H
-0.6666666666666666,0.0,1.0,0.0,0.0,0.4,0.2,0.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.5,0.4366675372159835,-0.34169582371771023,A
0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.16666666666666666,-1.0,1.5,0.0,0.2,0.2,0.2,0.0,-0.5,4.433203667303542,-1.060820367751061,H
0.16666666666666666,-0.25,1.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.5,-0.5,0.5,0.0,0.4,0.0,0.2,1.0,0.0,0.0,0.0,D
1.3333333333333333,0.0,1.0,0.0,0.0,0.2,0.4,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.13966289651847255,-0.1845827439886847,D
1.1666666666666667,0.5,-0.5,1.0,0.2,0.2,0.2,0.0,0.3333333333333333,0.25,0.5,1.0,0.2,0.0,0.4,0.0,-0.5,0.32941586140854895,-0.37921536514553716,A
0.0,-0.25,-1.0,0.0,0.4,0.2,0.0,1.0,-0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.0801775920605903,-0.6364922206506366,D
-0.16666666666666666,0.75,0.0,0.0,0.4,0.0,0.2,1.0,0.5,0.0,0.5,0.0,0.0,0.6000000000000001,0.0,0.0,0.5,0.6736487849581592,-0.3182461103253183,H
-1.0,-0.25,-0.5,1.0,0.4,0.2,0.2,0.0,-1.0,1.5,-0.5,1.0,0.6000000000000001,0.0,0.2,0.0,0.5,-0.882528075215461,2.6586726006540595,A
0.16666666666666666,-1.25,1.5,0.0,0.2,0.0,0.6000000000000001,0.0,-0.5,0.5,0.0,0.0,0.6000000000000001,0.2,0.0,0.0,-0.5,-1.0514494646121704,6.1867043847241865,D
0.8333333333333334,-1.0,0.5,0.0,0.2,0.2,0.4,0.0,-0.16666666666666666,0.25,-1.0,0.0,0.6000000000000001,0.2,0.0,2.0,0.0,-0.5137473130160517,1.018387553041018,A
0.16666666666666666,-0.25,2.5,1.0,0.4,0.2,0.2,1.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.4,0.4,0.0,0.0,1.0297062152100331,-0.4667609618104669,H
-0.8333333333333334,0.5,0.0,0.0,0.4,0.0,0.4,1.0,0.16666666666666666,-0.5,0.0,1.0,0.2,0.2,0.4,0.0,0.0,-0.04596500391747198,0.15471657055815416,H
1.3333333333333333,-0.5,0.0,0.0,0.2,0.2,0.4,2.0,0.0,0.25,-0.5,0.0,0.4,0.4,0.0,0.0,0.5,-0.5837555497518934,1.1456859971711453,H
1.0,0.5,0.0,1.0,0.0,0.6000000000000001,0.2,0.0,-0.5,0.5,0.0,0.0,0.0,0.4,0.4,2.0,-0.5,0.02298250195873588,0.025459688826025367,A
0.5,0.25,0.0,0.0,0.2,0.2,0.4,1.0,-0.6666666666666666,-0.25,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.05997872462401851,-0.02121640735502134,H
1.3333333333333333,0.0,1.0,1.0,0.2,0.2,0.4,0.0,0.0,-0.5,0.5,0.0,0.2,0.2,0.4,1.0,0.0,-0.16662313920083557,0.3731161293469253,A
0.0,-0.5,-0.5,1.0,0.4,0.0,0.4,2.0,0.3333333333333333,1.0,1.0,0.0,0.6000000000000001,0.0,0.2,3.0,0.0,-0.4481587881953512,0.7787669523254847,A
-0.16666666666666666,-0.25,-0.5,0.0,0.2,0.2,0.6000000000000001,0.0,0.6666666666666666,1.25,1.0,0.0,0.6000000000000001,0.0,0.4,0.0,0.0,-0.06790284669626559,0.12729844413012725,H
0.5,0.25,0.5,0.0,0.8,0.2,0.0,1.0,-0.16666666666666666,-0.5,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.4031901355188651,-0.5007072135785007,H
0.3333333333333333,-0.25,0.0,1.0,0.0,0.4,0.6000000000000001,0.0,0.3333333333333333,0.25,0.5,0.0,0.2,0.2,0.6000000000000001,1.0,-0.5,0.05997872462401851,-0.02121640735502134,D
0.0,0.5,0.0,0.0,0.2,0.4,0.4,0.0,-0.3333333333333333,0.0,1.5,1.0,0.4,0.0,0.6000000000000001,0.0,0.5,-0.06790284669626559,0.12729844413012725,D
-1.1666666666666667,1.25,-1.0,0.0,0.8,0.0,0.2,1.0,0.16666666666666666,-0.5,2.0,0.0,0.4,0.2,0.4,1.0,0.5,4.2812276084670975,-0.8231966053748232,D
0.5,0.5,1.0,0.0,0.4,0.2,0.4,2.0,0.0,-0.75,0.0,1.0,0.4,0.2,0.4,0.0,0.0,0.05997872462401851,-0.02121640735502134,H
0.0,0.75,1.0,0.0,0.2,0.2,0.6000000000000001,0.0,-0.16666666666666666,-0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.4589858050140621,-0.4073550212164075,D
-1.1666666666666667,0.75,-1.0,0.0,0.6000000000000001,0.4,0.0,3.0,-1.3333333333333333,-0.25,-0.5,0.0,0.0,0.6000000000000001,0.4,0.0,0.5,4.2812276084670975,-0.8231966053748232,H
0.3333333333333333,1.25,1.0,0.0,0.4,0.4,0.2,2.0,0.5,0.0,0.5,0.0,0.6000000000000001,0.2,0.2,0.0,0.0,0.02298250195873588,0.025459688826025367,H
-0.6666666666666666,1.25,-0.5,0.0,0.8,0.0,0.2,2.0,0.5,0.0,-1.0,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.4589858050140621,-0.4073550212164075,H
1.1666666666666667,-0.5,0.0,0.0,0.4,0.2,0.4,1.0,0.3333333333333333,1.0,1.0,0.0,0.6000000000000001,0.2,0.2,0.0,0.0,0.3830416993122662,-0.26874115983026875,H
-0.8333333333333334,0.75,0.0,0.0,0.6000000000000001,0.2,0.2,0.0,-0.8333333333333334,-0.5,1.0,0.0,0.8,0.2,0.0,1.0,-0.5,1.6087751371115178,-0.5855728429985857,H
-0.6666666666666666,-1.0,1.0,0.0,0.4,0.2,0.4,0.0,0.6666666666666666,0.75,0.5,0.0,0.8,0.2,0.0,2.0,0.0,-0.9509010185427004,4.073550212164073,A
0.8333333333333334,0.5,0.5,0.0,0.2,0.2,0.6000000000000001,2.0,0.8333333333333334,-0.25,1.0,1.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.3830416993122662,-0.26874115983026875,H
0.6666666666666666,1.25,0.5,0.0,0.0,0.4,0.6000000000000001,0.0,0.8333333333333334,-0.5,-0.5,1.0,0.2,0.2,0.6000000000000001,0.0,0.0,-0.15088512155517925,0.12729844413012725,D
0.0,-0.5,0.5,0.0,0.2,0.4,0.4,0.0,0.8333333333333334,0.25,0.5,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,-0.20684251762862316,0.24611032531824642,H
0.0,-1.0,0.5,0.0,0.4,0.2,0.4,0.0,0.6666666666666666,0.75,0.5,1.0,0.4,0.0,0.6000000000000001,1.0,-0.5,0.22441029399498755,-0.14002828854314012,A
1.3333333333333333,2.25,0.5,0.0,0.2,0.2,0.6000000000000001,1.0,-1.1666666666666667,0.0,-0.5,0.0,0.2,0.4,0.4,0.0,0.0,0.02298250195873588,0.025459688826025367,H
1.0,0.5,2.0,0.0,0.2,0.4,0.4,1.0,-1.1666666666666667,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.5,-0.528597545050927,1.2305516265912302,H
-1.0,0.0,1.5,1.0,0.4,0.2,0.4,2.0,1.3333333333333333,1.25,0.5,2.0,1.0,0.0,0.0,1.0,0.0,-0.37346565682945915,0.6619519094766619,D
0.3333333333333333,1.25,0.0,0.0,0.8,0.2,0.0,3.0,-0.16666666666666666,-0.25,0.0,0.0,0.4,0.2,0.4,0.0,0.5,4.433203667303542,-1.060820367751061,H
0.5,0.0,2.0,0.0,0.6000000000000001,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.4,0.2,0.4,2.0,0.5,0.811706836695483,-0.5410183875530411,A
1.1666666666666667,-0.25,1.0,1.0,0.0,0.4,0.6000000000000001,0.0,-0.3333333333333333,1.5,-0.5,0.0,0.8,0.2,0.0,1.0,-0.5,-0.9892922434055889,6.543140028288542,A
0.16666666666666666,0.75,0.0,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.0,0.5,0.0,0.2,0.4,0.4,1.0,0.5,-0.06790284669626559,0.12729844413012725,D
0.16666666666666666,-0.5,1.5,0.0,0.6000000000000001,0.0,0.4,1.0,0.0,-0.5,2.0,1.0,0.4,0.4,0.2,0.0,0.0,0.3815095325150172,-0.44299858557284316,H
-0.6666666666666666,0.25,-0.5,0.0,0.4,0.2,0.4,1.0,-0.16666666666666666,-0.25,0.0,0.0,0.2,0.4,0.4,0.0,0.5,0.4589858050140621,-0.4073550212164075,H
-0.16666666666666666,0.75,-0.5,0.0,0.2,0.4,0.4,2.0,0.5,-1.0,0.5,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.0,0.0,H
-0.6666666666666666,1.0,0.5,1.0,0.4,0.2,0.4,2.0,0.6666666666666666,1.25,1.5,0.0,0.4,0.2,0.4,0.0,0.0,0.5502281351297372,-0.3717114568599718,H
0.16666666666666666,0.0,-0.5,0.0,0.8,0.2,0.0,1.0,0.16666666666666666,-0.5,0.5,0.0,0.4,0.2,0.4,0.0,-1.0,-0.12990109802763783,0.21353287402472954,H
0.6666666666666666,0.5,-0.5,0.0,0.2,0.0,0.8,1.0,0.0,-0.5,0.0,0.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.0,0.0,H
-0.16666666666666666,1.0,-0.5,0.0,0.8,0.2,0.0,2.0,-0.5,-0.75,0.0,1.0,0.4,0.2,0.4,0.0,0.5,2.247474900848482,-0.844798765590845,H
-1.3333333333333333,-0.75,-1.0,0.0,0.2,0.6000000000000001,0.2,1.0,-0.8333333333333334,1.5,0.5,0.0,0.8,0.2,0.0,0.0,-0.5,-1.0112300861843824,5.1996518333152,A
1.0,-0.75,0.5,0.0,0.4,0.2,0.4,1.0,1.1666666666666667,-0.25,0.5,1.0,0.0,0.4,0.6000000000000001,1.0,0.0,1.4915643771219649,-0.625968882602546,D
0.0,0.5,0.0,0.0,0.4,0.0,0.6000000000000001,2.0,0.16666666666666666,-0.5,1.5,0.0,0.6000000000000001,0.0,0.4,0.0,0.0,0.19535126664925587,0.07779349363507772,H
0.16666666666666666,1.5,0.5,0.0,0.4,0.2,0.4,1.0,-0.16666666666666666,-0.25,0.0,0.0,0.2,0.4,0.4,1.0,0.0,1.2925359101593108,-0.3687411598302688,D
0.5,-0.25,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.4,0.0,-0.5,-0.28269351268635257,0.5813134273775019,H
0.6666666666666666,0.25,-0.5,0.0,0.2,0.2,0.6000000000000001,0.0,0.5,-0.5,0.5,0.0,0.4,0.0,0.6000000000000001,1.0,0.5,0.0,-0.045968882602546,A
0.6666666666666666,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,2.0,0.0,0.0,0.5,0.0,0.4,0.4,0.2,0.0,0.5,-0.21971271872551582,0.4837340876944836,H
1.0,0.0,1.5,0.0,0.2,0.2,0.6000000000000001,0.0,-0.5,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,-0.5837555497518934,1.1456859971711453,D
0.0,0.25,0.0,0.0,0.4,0.2,0.4,0.0,0.16666666666666666,-0.25,0.0,0.0,0.4,0.4,0.2,1.0,0.5,0.7703394175057795,-0.4235566413784236,H
1.0,0.25,0.0,0.0,0.6000000000000001,0.0,0.4,1.0,0.6666666666666666,-0.25,0.5,0.0,0.0,0.2,0.8,0.0,0.0,0.22441029399498755,-0.14002828854314012,H
0.16666666666666666,-0.25,-0.5,0.0,0.6000000000000001,0.0,0.4,1.0,0.6666666666666666,-0.25,2.0,0.0,0.4,0.0,0.6000000000000001,0.0,0.0,0.0,-0.045968882602546,H
0.3333333333333333,-0.5,1.5,0.0,0.2,0.6000000000000001,0.2,1.0,-0.3333333333333333,-0.25,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.02298250195873588,0.025459688826025367,D
